      Date    Data Minimum    10%    30%   Mean    70%    90% Maximum
2002-03-31  262.37  262.37 267.92 274.46 278.68 282.04 290.55  303.74
2002-04-01  261.13  261.13 268.38 274.36 278.76 282.26 288.13  300.84
2002-04-02  264.00  264.00 268.94 275.06 278.92 282.20 289.96  298.63
2002-04-03  268.81  264.73 268.79 273.65 278.62 281.55 290.08  296.72
2002-04-04  271.98  264.19 270.62 274.22 278.62 281.65 287.86  294.89
2002-04-05  271.40  266.84 269.61 274.44 278.48 281.54 289.18  294.40
2002-04-06  270.69  265.35 270.60 273.80 278.29 282.18 288.64  294.99
2002-04-07  267.71  266.35 270.61 275.29 278.25 280.13 288.97  296.21
2002-04-08  265.41  265.41 269.31 275.79 278.04 281.05 284.43  294.63
2002-04-09  266.01  266.01 269.13 273.22 277.59 281.42 284.52  293.39
2002-04-10  265.38  265.38 269.48 272.42 277.70 282.00 287.57  291.90
2002-04-11  264.82  264.82 268.19 274.17 278.52 282.77 287.33  295.08
2002-04-12  265.21  265.21 267.97 274.87 278.48 281.55 286.62  297.39
2002-04-13  267.03  264.10 266.99 273.82 277.34 281.31 286.76  295.15
2002-04-14  268.68  263.93 267.65 272.27 276.74 280.39 284.94  295.40
2002-04-15  269.01  263.32 267.86 273.86 276.93 280.72 285.97  292.83
2002-04-16  269.35  263.92 266.89 273.85 277.26 280.66 285.09  295.15
2002-04-17  269.89  265.32 267.64 273.22 277.64 283.19 285.44  291.87
2002-04-18  273.62  263.95 268.80 273.80 278.05 282.50 289.34  294.10
2002-04-19  266.97  261.03 269.32 272.86 278.02 282.20 289.75  304.39
2002-04-20  267.15  261.48 268.21 273.60 278.67 282.43 288.96  309.36
2002-04-21  267.51  262.83 269.90 273.99 279.08 282.34 289.58  313.52
2002-04-22  268.83  267.20 270.50 273.86 279.09 282.23 287.42  310.98
2002-04-23  266.66  266.66 270.65 273.42 279.05 282.25 289.16  307.72
2002-04-24  267.85  267.85 270.39 272.65 278.56 282.19 288.10  306.52
2002-04-25  268.90  260.19 269.02 273.01 278.39 283.92 289.30  303.59
2002-04-26  268.22  256.50 268.85 272.82 278.07 282.35 289.27  303.88
2002-04-27  271.53  261.62 268.56 274.50 277.88 280.01 287.79  297.71
2002-04-28  268.71  263.19 269.66 274.86 278.92 282.43 287.74  298.72
2002-04-29  263.78  263.07 269.69 276.64 279.48 283.87 288.01  301.78
2002-04-30  263.84  262.69 269.76 274.52 279.35 283.62 290.16  299.43
2002-05-01  264.79  262.38 270.87 274.80 279.39 284.18 288.69  298.72
2002-05-02  266.59  266.59 270.50 273.88 279.97 284.70 289.82  306.81
2002-05-03  262.44  262.44 269.34 273.45 279.43 284.34 289.48  310.35
2002-05-04  261.51  261.51 269.50 273.30 278.98 282.94 289.25  304.18
2002-05-05  260.38  259.45 270.40 275.96 279.08 282.49 289.75  300.35
2002-05-06  259.38  259.38 269.06 274.94 279.57 282.61 291.38  306.84
2002-05-07  263.46  263.46 269.31 275.62 280.21 283.62 292.09  303.86
2002-05-08  260.72  260.72 269.25 275.67 279.80 282.70 293.20  297.89
2002-05-09  263.88  260.87 272.09 275.22 280.12 281.61 295.52  297.88
2002-05-10  265.94  265.29 270.19 274.53 280.20 284.47 291.39  300.58
2002-05-11  266.95  266.92 268.88 275.95 279.93 283.36 291.45  300.36
2002-05-12  263.45  261.49 272.70 275.64 279.92 283.56 291.18  301.15
2002-05-13  265.89  265.89 271.90 276.60 280.42 282.90 292.53  303.47
2002-05-14  271.22  263.91 270.99 275.92 281.20 284.62 294.64  298.55
2002-05-15  271.22  261.70 271.35 276.94 281.71 286.72 292.79  300.18
2002-05-16  274.71  263.88 272.03 275.88 282.74 286.97 295.30  306.84
2002-05-17  281.16  267.89 272.18 278.09 284.01 286.87 299.22  307.94
2002-05-18  276.01  269.15 271.94 277.54 284.49 287.89 299.69  308.20
2002-05-19  274.61  269.80 271.24 278.83 284.31 286.79 299.45  311.62
2002-05-20  269.47  269.07 270.00 276.47 283.95 287.49 300.73  312.76
2002-05-21  266.92  266.92 270.67 274.03 283.82 288.06 300.30  310.59
2002-05-22  269.31  269.12 270.18 274.61 284.01 289.11 302.84  309.94
2002-05-23  271.04  265.35 271.04 274.57 283.63 287.82 303.03  309.97
2002-05-24  265.35  265.35 269.59 274.92 282.87 286.66 301.84  309.78
2002-05-25  263.87  263.87 269.10 276.07 282.80 287.77 302.29  308.98
2002-05-26  267.70  266.38 268.15 276.94 283.37 286.25 300.81  311.95
2002-05-27  267.35  267.35 269.97 277.65 284.03 286.92 303.41  312.99
2002-05-28  271.75  268.75 270.34 276.88 283.67 287.37 302.08  306.97
2002-05-29  269.10  268.35 269.10 276.06 283.47 288.37 300.51  307.97
2002-05-30  270.21  264.68 269.93 276.32 283.95 287.32 302.65  307.84
2002-05-31  270.50  264.39 271.13 276.51 284.62 288.79 302.53  306.42
2002-06-01  265.79  264.44 270.19 278.22 284.44 289.79 301.64  307.19
2002-06-02  267.92  264.94 269.21 280.11 284.90 291.17 301.12  310.50
2002-06-03  273.15  265.08 272.27 278.29 286.04 291.29 303.41  312.01
2002-06-04  275.44  265.05 272.82 279.75 287.16 292.05 306.14  317.74
2002-06-05  272.29  267.82 273.36 278.25 287.65 292.04 307.08  318.44
2002-06-06  269.93  264.91 271.90 279.26 287.67 293.03 305.38  327.22
2002-06-07  268.69  260.38 272.69 279.95 287.02 290.52 305.95  330.20
2002-06-08  271.32  261.30 271.43 278.98 286.86 289.69 306.00  332.33
2002-06-09  273.76  259.03 272.54 278.64 286.91 292.25 304.38  331.59
2002-06-10  272.32  258.54 268.80 278.15 285.81 289.92 302.88  334.76
2002-06-11  275.59  258.02 271.13 278.73 285.24 289.95 302.36  328.75
2002-06-12  272.39  256.19 270.49 279.56 285.07 290.92 301.12  326.87
2002-06-13  271.89  255.29 269.26 280.65 285.24 291.06 299.25  318.40
2002-06-14  274.13  254.11 271.00 277.97 285.38 291.32 298.63  318.00
2002-06-15  276.63  265.70 271.95 277.76 285.83 294.61 299.98  315.14
2002-06-16  279.36  264.04 271.70 278.36 285.74 294.04 300.56  313.21
2002-06-17  280.03  264.90 272.06 276.99 284.91 288.90 300.61  312.99
2002-06-18  282.33  261.79 271.59 278.32 285.69 290.50 301.95  315.48
2002-06-19  281.05  260.28 270.98 277.18 286.46 291.38 304.35  324.86
2002-06-20  283.10  257.64 269.77 278.45 286.61 288.89 304.27  327.14
2002-06-21  282.85  259.15 270.11 279.26 286.79 291.56 304.95  325.20
2002-06-22  281.92  260.69 269.95 279.61 286.37 291.06 305.33  325.96
2002-06-23  281.90  262.74 272.07 279.19 286.17 289.19 302.33  330.90
2002-06-24  283.59  263.00 271.38 277.86 285.97 290.81 303.45  328.27
2002-06-25  282.50  263.04 271.98 276.92 285.74 290.88 300.80  326.64
2002-06-26  282.62  264.21 271.39 276.55 285.71 290.61 303.84  318.78
2002-06-27  279.67  267.19 271.96 279.40 286.74 290.83 305.45  317.05
2002-06-28  280.90  268.41 271.80 280.86 286.96 291.81 303.77  314.90
2002-06-29  287.37  266.47 271.81 280.88 286.99 291.55 301.63  314.74
2002-06-30  286.54  265.18 273.07 281.08 287.39 292.70 301.84  316.85
2002-07-01  288.70  265.15 273.31 279.70 287.01 291.94 303.94  314.75
2002-07-02  287.98  262.45 273.48 279.35 287.29 294.57 303.10  315.60
2002-07-03  288.22  262.63 272.03 278.36 286.82 292.56 301.67  316.06
2002-07-04  284.27  265.03 272.49 279.23 286.83 292.52 302.01  316.59
2002-07-05  284.35  265.39 273.76 278.76 286.87 291.51 303.03  319.49
2002-07-06  282.65  264.49 272.32 279.83 287.01 292.45 305.06  316.73
2002-07-07  278.95  261.27 273.29 277.84 286.99 293.42 306.12  316.60
2002-07-08  279.64  260.70 274.66 279.05 286.74 291.24 305.13  315.56
2002-07-09  276.76  259.79 273.44 276.92 286.64 290.70 306.09  314.54
2002-07-10  272.56  259.66 271.95 277.20 285.84 291.61 303.81  317.92
2002-07-11  279.36  263.13 272.07 278.55 285.85 291.01 303.75  312.61
2002-07-12  280.94  263.97 269.45 276.40 284.82 291.59 302.22  310.41
2002-07-13  288.73  262.75 268.58 275.57 284.52 291.40 305.49  308.46
2002-07-14  286.28  256.86 268.30 275.77 283.99 289.95 304.74  310.36
2002-07-15  280.04  257.20 268.60 276.08 283.43 288.48 303.71  314.96
2002-07-16  281.63  255.28 268.78 274.06 284.21 289.43 303.35  333.25
2002-07-17  276.18  260.16 270.72 273.01 285.42 292.62 302.64  338.79
2002-07-18  276.05  258.91 269.85 276.14 285.97 290.72 303.17  340.41
2002-07-19  277.06  251.94 269.96 274.89 284.50 288.57 303.36  333.74
2002-07-20  279.74  249.72 270.37 275.22 284.06 286.88 304.52  324.86
2002-07-21  281.16  251.61 269.48 274.34 283.34 287.42 302.87  326.45
2002-07-22  288.05  245.59 266.53 272.08 282.46 288.28 300.85  333.09
2002-07-23  287.84  248.55 266.56 272.78 282.55 288.46 301.14  330.93
2002-07-24  285.88  245.41 266.81 271.24 280.91 286.14 299.98  329.10
2002-07-25  276.55  246.33 258.96 270.45 278.79 286.85 298.61  321.11
2002-07-26  268.31  246.23 261.44 269.53 277.84 285.54 296.81  316.24
2002-07-27  268.98  247.86 257.82 267.95 275.71 283.21 294.15  307.79
2002-07-28  265.61  244.37 256.23 265.61 273.71 279.39 292.12  308.69
2002-07-29  266.03  246.51 254.61 264.73 272.31 279.95 291.55  301.17
2002-07-30  267.57  243.28 255.24 262.74 272.62 279.31 293.63  303.70
2002-07-31  276.21  239.63 252.79 263.24 271.62 279.87 293.38  303.51
2002-08-01  280.68  240.86 250.07 263.25 271.68 280.08 295.21  302.03
2002-08-02  282.94  242.82 247.19 263.21 271.18 281.89 292.38  303.11
2002-08-03 -9999.0  239.38 243.96 259.06 269.44 276.86 294.24  311.03
2002-08-04 -9999.0  231.37 247.04 257.55 268.28 277.43 295.97  317.52
2002-08-05 -9999.0  225.40 246.76 256.71 267.15 276.52 294.52  309.60
2002-08-06 -9999.0  226.01 247.10 253.72 265.96 275.14 290.06  306.70
2002-08-07 -9999.0  223.61 244.70 253.72 264.21 273.26 292.21  301.57
2002-08-08 -9999.0  221.40 243.99 253.91 264.41 272.59 293.72  311.03
2002-08-09 -9999.0  226.13 244.09 252.43 263.97 272.90 296.22  309.58
2002-08-10 -9999.0  229.60 239.37 251.02 262.48 270.69 290.60  309.80
2002-08-11 -9999.0  225.44 235.46 247.72 259.74 270.68 283.93  296.74
2002-08-12  250.10  220.28 233.35 245.99 258.18 268.47 282.16  297.34
2002-08-13  253.46  216.63 231.46 245.92 257.05 266.75 283.74  298.31
2002-08-14  263.02  214.72 231.68 243.59 256.62 267.81 284.55  298.83
2002-08-15  270.13  216.82 228.38 242.41 255.16 266.53 285.19  291.85
2002-08-16  259.24  215.32 229.72 241.24 254.13 266.10 285.45  289.92
2002-08-17  258.20  213.74 227.02 241.43 252.97 264.33 284.56  292.87
2002-08-18  262.51  211.40 226.15 239.64 252.89 266.02 281.94  296.37
2002-08-19  260.22  210.78 227.83 237.95 252.22 260.70 284.47  298.23
2002-08-20  253.41  204.29 227.35 236.06 251.25 259.79 285.86  295.45
2002-08-21  253.00  204.59 219.73 234.28 249.95 261.69 283.69  295.85
2002-08-22  258.01  209.00 218.35 230.91 248.20 261.29 280.26  300.22
2002-08-23  277.62  211.34 219.00 228.24 246.87 259.02 278.06  297.65
2002-08-24  284.16  209.22 216.83 228.33 245.92 256.44 276.90  297.20
2002-08-25  273.33  205.06 216.36 226.74 243.97 251.98 273.77  299.37
2002-08-26  259.15  204.56 215.64 226.54 242.73 252.49 274.90  296.42
2002-08-27  248.95  207.68 213.14 225.03 241.74 249.11 274.00  297.33
2002-08-28  248.16  202.10 214.03 226.25 240.62 248.24 274.52  301.95
2002-08-29  248.91  196.49 211.04 227.22 239.32 243.87 274.91  301.41
2002-08-30  247.43  196.33 208.59 224.15 237.89 242.59 277.99  298.27
2002-08-31  255.62  194.31 207.78 220.05 237.17 244.87 276.34  294.60
2002-09-01  262.76  188.88 204.76 219.80 236.71 244.12 273.75  294.83
2002-09-02  259.64  184.65 203.16 220.80 234.91 242.40 271.87  289.74
2002-09-03  252.31  182.18 200.86 216.32 232.72 242.08 273.10  291.96
2002-09-04  253.47  178.22 202.38 213.89 231.41 240.93 274.88  292.65
2002-09-05  256.31  172.94 201.21 212.83 230.83 243.61 272.62  291.67
2002-09-06  261.66  169.75 198.67 208.62 229.54 244.44 271.80  287.86
2002-09-07  257.98  167.96 198.82 203.69 228.04 236.53 279.72  287.48
2002-09-08  245.31  169.47 196.02 207.10 226.67 242.80 269.13  292.23
2002-09-09  232.89  170.25 193.53 203.95 225.72 239.46 267.54  294.29
2002-09-10  234.11  173.44 191.75 201.58 225.08 235.20 270.03  290.77
2002-09-11  242.30  176.76 188.68 199.76 224.21 235.96 271.55  292.52
2002-09-12  245.14  176.96 186.39 199.22 224.02 237.31 266.51  296.29
2002-09-13  247.17  175.05 181.54 201.65 223.90 241.70 267.20  302.11
2002-09-14  248.15  171.22 179.93 204.26 223.44 241.72 266.27  305.81
2002-09-15  245.61  170.63 182.72 202.49 222.21 244.24 265.92  306.46
2002-09-16  237.42  166.54 180.02 203.13 220.60 237.95 262.54  311.58
2002-09-17  229.88  165.02 179.06 199.51 219.21 233.02 260.42  322.78
2002-09-18  222.52  168.61 173.82 189.52 217.34 230.89 258.72  322.58
2002-09-19  216.80  168.01 177.09 189.04 215.98 223.60 268.50  321.24
2002-09-20  221.65  166.96 178.50 188.70 215.72 222.39 277.60  326.42
2002-09-21  246.79  164.73 173.40 195.38 215.41 227.78 272.32  321.14
2002-09-22  282.81  156.95 173.67 194.21 215.43 230.35 281.74  310.74
2002-09-23  306.28  159.19 174.82 192.75 216.36 221.96 277.44  306.28
2002-09-24  321.66  160.20 171.58 190.29 216.32 229.88 273.87  321.66
2002-09-25  338.59  168.57 173.08 189.95 216.45 228.89 284.02  338.59
2002-09-26  351.22  167.95 175.14 189.09 218.15 228.04 283.50  351.22
2002-09-27  350.49  167.24 170.85 189.33 217.37 226.45 283.90  350.49
2002-09-28  348.04  165.84 173.29 188.91 217.87 228.76 286.07  348.04
2002-09-29  343.42  164.42 174.54 188.97 217.20 231.64 282.97  343.42
2002-09-30  335.47  159.97 175.86 185.03 215.64 225.03 279.72  335.47
2002-10-01  328.93  165.20 176.30 189.51 217.10 228.32 278.56  328.93
2002-10-02  322.55  165.08 175.10 192.96 220.46 237.71 279.89  322.55
2002-10-03  313.89  164.32 177.90 193.03 222.49 239.54 282.76  322.08
2002-10-04  313.59  162.94 178.37 192.18 223.75 238.15 284.83  326.08
2002-10-05  309.56  162.87 175.58 194.51 225.22 244.47 292.44  326.33
2002-10-06  308.76  163.20 176.21 196.51 224.36 240.80 283.87  308.76
2002-10-07  304.55  162.39 176.23 198.33 228.35 246.69 296.37  328.18
2002-10-08  292.63  161.42 183.74 202.81 229.80 246.39 293.09  330.30
2002-10-09  290.82  159.25 186.95 203.26 232.48 256.08 292.11  324.74
2002-10-10  292.19  160.97 186.61 207.70 235.16 255.05 299.39  330.69
2002-10-11  286.99  165.31 187.06 207.81 236.50 261.70 296.85  327.29
2002-10-12  280.46  168.49 188.72 212.13 237.75 267.41 291.62  329.73
2002-10-13  272.13  169.04 190.90 212.81 239.23 269.80 293.22  340.65
2002-10-14  273.26  168.77 188.64 218.32 241.66 264.00 294.16  347.22
2002-10-15  275.63  169.41 186.93 220.15 243.65 264.63 296.07  353.03
2002-10-16  274.71  169.62 195.52 223.50 244.75 266.01 295.36  355.32
2002-10-17  273.20  170.11 200.22 225.58 246.08 262.95 295.56  360.30
2002-10-18  271.24  169.00 203.28 224.96 248.06 269.55 297.34  358.93
2002-10-19  268.06  170.58 202.97 217.13 247.79 268.49 301.09  357.98
2002-10-20  266.42  168.54 199.00 216.54 248.26 267.50 300.68  361.45
2002-10-21  269.15  169.30 201.61 222.76 250.10 269.34 303.94  367.96
2002-10-22  278.34  172.53 203.90 226.61 252.23 273.03 305.33  378.14
2002-10-23  286.42  176.34 206.89 232.51 253.55 270.04 307.05  379.17
2002-10-24  292.55  176.77 204.25 235.45 252.80 268.33 300.97  373.94
2002-10-25  300.55  176.54 199.16 232.33 251.77 266.93 300.95  363.20
2002-10-26  308.91  178.14 198.91 230.61 251.64 272.83 297.60  357.56
2002-10-27  314.04  179.77 195.81 232.99 252.00 271.43 297.85  354.72
2002-10-28  313.94  183.97 197.09 234.42 254.66 278.12 300.76  354.69
2002-10-29  314.56  185.01 206.51 233.23 257.34 285.84 303.01  357.63
2002-10-30  317.03  183.99 205.19 232.02 259.03 287.04 303.98  354.04
2002-10-31  322.13  185.06 203.50 231.91 259.90 288.69 312.05  359.53
2002-11-01  329.45  187.81 213.42 232.43 262.66 291.92 318.86  359.87
2002-11-02  336.55  195.44 212.33 236.35 264.82 292.53 323.55  357.75
2002-11-03  339.71  196.28 205.53 235.43 265.26 292.64 324.83  356.33
2002-11-04  342.05  203.25 207.59 236.32 266.03 294.53 322.42  350.41
2002-11-05  342.78  197.80 211.71 234.31 267.02 301.05 329.90  342.86
2002-11-06  341.97  196.60 213.45 233.72 268.51 302.56 329.09  341.97
2002-11-07  344.25  195.55 218.60 234.85 270.75 303.48 331.04  344.95
2002-11-08  350.34  208.24 221.29 237.01 272.90 298.76 330.02  351.97
2002-11-09  353.89  210.29 222.66 242.98 275.08 304.98 333.75  353.89
2002-11-10  356.22  214.28 220.91 242.14 276.52 299.60 337.39  356.22
2002-11-11  356.24  209.57 227.07 244.81 278.61 310.14 337.80  359.50
2002-11-12  355.13  207.94 224.21 245.18 280.56 316.07 335.24  364.73
2002-11-13  350.35  203.06 221.52 247.91 281.34 314.11 336.66  368.38
2002-11-14  348.28  202.19 223.35 251.53 282.73 310.38 345.87  371.48
2002-11-15  347.85  204.41 220.97 256.88 284.42 311.32 347.85  373.40
2002-11-16  345.41  209.87 219.55 258.56 286.57 317.92 346.35  374.51
2002-11-17  339.35  208.72 226.73 260.82 288.54 319.31 346.33  375.73
2002-11-18  336.40  202.11 230.39 259.65 290.12 317.94 348.28  374.15
2002-11-19  334.60  206.42 238.93 258.04 289.88 320.89 351.80  370.31
2002-11-20  330.63  209.09 236.01 255.79 290.24 320.41 352.88  367.71
2002-11-21  328.03  209.27 238.36 258.24 290.89 323.34 348.09  373.21
2002-11-22  324.40  214.72 235.00 264.18 292.24 321.71 351.62  373.03
2002-11-23  322.64  220.43 236.81 268.20 293.55 321.25 351.36  375.63
2002-11-24  319.16  214.80 240.16 272.59 295.23 317.71 351.30  377.01
2002-11-25  317.66  210.09 238.02 274.18 296.46 317.39 351.29  377.08
2002-11-26  317.28  214.57 239.97 277.91 298.01 317.14 351.07  379.48
2002-11-27  320.12  218.36 246.72 280.43 298.55 319.79 351.83  381.37
2002-11-28  321.23  223.57 246.17 281.61 299.19 322.65 352.52  380.91
2002-11-29  318.81  230.03 244.66 281.21 299.61 320.69 351.59  376.16
2002-11-30  318.19  237.13 242.15 280.85 299.46 320.67 349.63  372.44
2002-12-01  317.76  233.24 245.55 278.08 298.13 322.39 345.92  368.82
2002-12-02  316.39  230.49 249.43 279.40 298.42 319.59 342.65  367.09
2002-12-03  315.54  227.01 253.65 277.69 299.34 319.65 339.26  365.61
2002-12-04  314.43  223.65 255.89 278.62 300.45 321.89 338.29  363.44
2002-12-05  316.49  227.69 264.58 282.13 302.41 320.34 340.07  360.87
2002-12-06  318.53  234.13 266.11 288.29 303.67 320.59 340.45  360.36
2002-12-07  320.00  242.59 268.21 289.40 304.47 320.63 340.86  358.17
2002-12-08  322.92  247.93 269.58 289.87 305.07 320.76 341.21  356.16
2002-12-09  322.10  249.96 272.05 293.68 305.43 318.18 340.81  353.94
2002-12-10  319.81  255.46 271.33 292.35 305.04 317.49 339.21  353.17
2002-12-11  317.66  257.41 270.14 293.26 304.43 315.75 336.13  352.92
2002-12-12  316.22  256.19 271.56 292.69 304.13 314.86 333.17  351.73
2002-12-13  313.54  254.28 274.39 293.70 304.63 313.80 331.62  350.63
2002-12-14  313.47  252.50 275.89 294.51 304.43 313.48 331.74  347.00
2002-12-15  314.35  255.36 277.35 294.71 304.28 314.24 331.63  346.34
2002-12-16  314.31  256.95 277.01 293.98 304.36 314.87 332.44  345.87
2002-12-17  314.59  256.89 276.08 294.26 304.11 313.58 330.45  342.84
2002-12-18  313.38  260.40 278.04 294.20 304.14 312.19 329.39  342.45
2002-12-19  311.99  259.68 283.15 293.71 304.29 311.17 327.36  341.19
2002-12-20  309.66  254.71 284.59 295.02 303.90 309.02 325.94  338.12
2002-12-21  309.08  255.33 282.58 294.89 303.62 309.03 324.60  339.28
2002-12-22  308.41  257.98 283.02 294.92 303.32 308.78 324.19  339.01
